,ID,SHORTCODE,LIKES,NUM_COMMENTS,DATE,WEEKDAY,CAPTION,IS_VIDEO,VIDEO_VIEW_COUNT,USERS_LIKED,TAGS,MENTIONS,HAS_COMMENTS
0,1757731506611928484,Bhkt34OHb2k,112,2,2018-04-15 02:05:45,Sunday,Aint no party like a @staffordbrothers party 🔥 Tonight we dance. #TempleTen #TempleSF,False,,manzermusic ignacioreyesdj alonso_093 mbeas04 marticebaylorthenewqueen deltoro987 cxmadarazo charlesbellantoni prettysopary djque ,TempleTen TempleSF ,staffordbrothers ,True
1,1757526344664463332,Bhj_OYRHbfk,163,8,2018-04-14 19:18:08,Saturday,Special thanks to Temple’s very own @lucasmedeiro! 🔥 #TempleTen #TempleSF,False,,melody_ahn lariotsofficial rundeirun needlestylus dj_jordanbass amirhosein.fahim contra_dan312 takeshi92 picturebrooks stayedclassy ,TempleTen TempleSF ,lucasmedeiro! ,True
2,1757036113205114701,BhiPwkpH7dN,112,1,2018-04-14 03:04:08,Saturday,Hands 🙌 for Friday night! @lucasmedeiro #TempleTen #TempleSF,False,,dj_jordanbass mariahlinam hella_nette mike.kerrigan xtinna666 fergiedj marticebaylorthenewqueen djque temple_sf king_alex_benson19 ,TempleTen TempleSF ,lucasmedeiro ,True
3,1756849038866373529,BhhlOSFnduZ,104,0,2018-04-13 20:52:27,Friday,Come down &amp; get down this weekend with @djfabianlv &amp; @djdsharp at @lvl55sf! Tickets available for @lvl55sf at www.templesf.com! #TempleSF #LVL55,False,,nick_patel199 king_alex_benson19 therealdjr420 fergiedj rundeirun marticebaylorthenewqueen charlesbellantoni prettysopary fernandoramirez8238 temple_sf ,TempleSF LVL55 ,djfabianlv djdsharp lvl55sf! lvl55sf ,False
4,1756335385608112816,BhfwbpNnsqw,114,5,2018-04-13 03:51:55,Friday,Flags Out = Hello Weekend 🙌 Jump start yours tonight to the sounds of @djmidnightsf! #TempleTen #TempleSF,False,,lariotsofficial gixxer1910 stoneagechase nsjsbahhaabsjdnxjj king_alex_benson19 marticebaylorthenewqueen fernandesjam wolfgangchristian charlesbellantoni temple_sf ,TempleTen TempleSF ,djmidnightsf! ,True
5,1756067610226569162,Bhezi_9H6_K,64,0,2018-04-12 18:59:53,Thursday,THIS WEEKEND Tonight: @djmidnightsf  Friday: @lucasmedeiro &amp; friends Saturday: @staffordbrothers  Link + Info in bio for last minute discounted tickets and tables • plan ahead and save $$ Bay Area 🙌🏼 VIP Reservations: (415) 312-3668 #TempleTen,False,,unicornking415 michellehahayb charlesbellantoni djque king_alex_benson19 erwinestrabo derekdjflip mayahappydance marticebaylorthenewqueen temple_sf ,TempleTen ,djmidnightsf Friday: lucasmedeiro staffordbrothers Link ,False
6,1755604959654477635,BhdKWjCHn9D,91,1,2018-04-12 03:40:41,Thursday,Swipe to unlock our Weekend Warriors VIP package! Valid until Saturday  April 21 🥂 Call (415)312-3668 to book your VIP experience! #TempleTen #TempleSF,False,,rico_cristian86 catkiss8 pauljgormley2018 fel1fel 991wanderlust marticebaylorthenewqueen nashtapia charlesbellantoni b_dubb240 king_alex_benson19 ,TempleTen TempleSF ,April ,True
7,1755397368584117079,BhcbJsyHJtX,100,3,2018-04-11 20:48:14,Wednesday,We’re blasting off with Temple’s very own @lucasmedeiro &amp; Friends this Friday night 🙌 Link in bio for guaranteed entry! #TempleSF #TempleTen,False,,king_alex_benson19 catkiss8 djodyroc minombreesveronica vascorafael9 scoope.jo erwinestrabo marticebaylorthenewqueen charlesbellantoni temple_sf ,TempleSF TempleTen ,lucasmedeiro ,True
8,1754662078051589515,BhZz90HHR2L,73,0,2018-04-10 20:27:37,Tuesday,Don’t miss the Temple return of the @staffordbrothers this Saturday night 🙌 Tickets: bit.ly/staffordbrosf #TempleTen #TempleSF,True,538.0,vascorafael9 prettysopary bleueyedqueen djque lvrry_gh king_alex_benson19 charlesbellantoni ramoneduassuncao ecjusuf temple_sf ,TempleTen TempleSF ,staffordbrothers ,False
9,1754154304586885159,BhYAgvOH6gn,106,5,2018-04-10 03:38:44,Tuesday,Enjoy a taste of @thomasgold’s journey in 60 seconds 🔥 Catch his Temple SF return on Saturday  April 28 • Link in bio for advanced tickets! #TempleTen #TempleSF,True,751.0,timenightclub king_alex_benson19 vascorafael9 mfcpapaya djque freshprincebadnewz nickwiththecanon charlesbellantoni prettysopary marticebaylorthenewqueen ,TempleTen TempleSF ,thomasgold’s April ,True
10,1753925284733551370,BhXMcD3HoMK,98,22,2018-04-09 20:03:28,Monday,** CONTEST ** Tag your crew for a chance to win a pack of 6 tickets to the @staffordbrothers this Saturday! Swipe for a preview of what’s in store 🎉 Must be 21+ and following @temple_sf to win! #TempleTen #TempleSF,False,,jaluvcuddles charlesbellantoni chelc.blair pif_pafoioioi pauljgormley2018 marticebaylorthenewqueen cutty__72 nashtapia prettysopary temple_sf ,TempleTen TempleSF ,staffordbrothers temple_sf ,True
11,1753392723418459253,BhVTWRfHKx1,464,2,2018-04-09 02:25:22,Monday,#TempleRepost 📸 @carlosoro15  Congrats  you've won a pair of tickets to a show of your choice! Share with us your best Bay Area shots for a chance at being featured on our Instagram 🙌🏼 1 winner will be posted weekly  and will win a pair of tickets to the event of their choice! Use ➡️ #TempleRepost in your caption + tag @temple_sf for a chance to win! #TempleSF,False,,bunny_630 aaroncart ap_onelovee jonjen.christian hyper_kuiper drinnadrinna cindymrrqn juanfri_01 xoelvia e.s.k.o ,TempleRepost TempleRepost TempleSF ,carlosoro15 Congrats you've and temple_sf ,True
12,1753170667250647694,BhUg27kHAKO,101,2,2018-04-08 19:04:11,Sunday,Viva Las Temple 🔥 Thank you @fergiedj #TempleTen #TempleSF,False,,jakewjones mattsamoto danceelectricjc ozzytres scoope.jo luzelenaaaa_ ignacioreyesdj king_alex_benson19 rosebridgettee startupsshowcase ,TempleTen TempleSF ,fergiedj ,True
13,1752468115123318223,BhSBHc6H63P,129,2,2018-04-07 19:48:20,Saturday,Thank you @blasterjaxx! #TempleTen #TempleSF,False,,andcardenas vascorafael9 marticebaylorthenewqueen euphoriawithgloria ronbe411 marccmiller scrumptious_serim ricktiongson pinotalameda daneschmid50 ,TempleTen TempleSF ,blasterjaxx! ,True
14,1752467969622931763,BhSBFVZn_kz,134,0,2018-04-07 19:48:03,Saturday,Thank you @blasterjaxx! #TempleTen #TempleSF,False,,djgeorgemay prettysopary dj_jordanbass nashtapia mohsenzsalehi _fab.91 anthonytm18 marticebaylorthenewqueen vascorafael9 ronbe411 ,TempleTen TempleSF ,blasterjaxx! ,False
15,1751971612642294963,BhQQOY8HLyz,194,2,2018-04-07 03:21:52,Saturday,Get up. Dress up. Show up. Tonight we welcome back @blasterjaxx 🙌 #TempleSF TempleSF #Blasterjaxx,False,,demo.drops sarah_arnett cointoplay _c_r_17 ixela_zenitram77 marrr_oxo bas_van_eijk_1988 sensory_overload_empire mel.green13 height_advantaged ,TempleSF Blasterjaxx ,blasterjaxx ,True
16,1751772352156222778,BhPi6xJn0U6,88,1,2018-04-06 20:45:59,Friday,JUST IN! @itsjulianjordan is headlining our Temple on Friday  April 20! Tickets ➡️ www.templesf.com #TempleTen #TempleSF,False,,kushpops iamdjefx lucasmedeiro temple_sf king_alex_benson19 djque nattekitty aye.ivy.90 joe_jaggedchino831 b_dubb240 ,TempleTen TempleSF ,itsjulianjordan April ,True
17,1751144680577108744,BhNUM8cHQsI,97,1,2018-04-05 23:58:54,Thursday,#NATOMA55 continues this week with BOT tonight 🔥 Visit this link ➡️ bit.ly/botnatoma55 ⬅️ for complimentary entry! #TempleSF,False,,losgatosbarandgrill ignacioreyesdj rundeirun king_alex_benson19 styledliving candycatmini youknowmarc cutty__72 prettysopary alea_wanna_beya ,NATOMA55 TempleSF ,,True
18,1751034160087966246,BhM7EqNniIm,89,3,2018-04-05 20:19:19,Thursday,THIS WEEKEND Tonight: #HellaFresh 90s Party Friday: @blasterjaxx  Saturday: @fergiedj  Link + Info in bio for last minute discounted tickets and tables • plan ahead and save $$ Bay Area 🙌🏼 VIP Reservations: (415) 312-3668 #TempleTen,False,,marccmiller am.i.mina.i.am rundeirun ozzytres charlesbellantoni donnie_wheeler lavelledupree djque temple_sf king_alex_benson19 ,HellaFresh TempleTen ,blasterjaxx Saturday: fergiedj Link ,True
19,1750522445495584518,BhLGuO3HMcG,103,0,2018-04-05 03:22:38,Thursday,Join the party this Saturday night with @fergiedj! Click the link in our bio for guaranteed tickets 🔥 #TempleTen #TempleSF,False,,krissylai chastityashley marticebaylorthenewqueen lvl44sj donnie_wheeler carley_nicole_ rundeirun king_alex_benson19 djque ,TempleTen TempleSF ,fergiedj! ,False
20,1750324916107847624,BhKZzzSH6fI,86,3,2018-04-04 20:50:11,Wednesday,Enhance your Temple experience • book your VIP table for @blasterjaxx this Friday  followed by @fergiedj on Saturday 🍾 (415) 312-3668 #TempleTen #TempleSF,False,,sheerahlynarayata lordsteezuschrist djque marticebaylorthenewqueen king_alex_benson19 og_juulz dj_ibarra andcardenas charlesbellantoni temple_sf ,TempleTen TempleSF ,blasterjaxx followed fergiedj ,True
21,1749787932712947617,BhIftqhns-h,117,4,2018-04-04 03:03:18,Wednesday,Our hella fresh  hella fun DOPE party returns this Thursday night  featuring your favorite 90’s hip hop hits 🔥 #TempleSF #TempleTen,False,,king_alex_benson19 mattsamoto saintclairmusic elliott2018paloalto itsdjwild michoacano_1 startupsshowcase kuohphotography andcardenas charlesbellantoni ,TempleSF TempleTen ,hella featuring ,True
22,1749651602288678664,BhIAty7HBcI,94,1,2018-04-03 22:34:53,Tuesday,Get to know @iamjacknovak before her Temple return on Saturday  April 21! Full clip is up now on our Facebook 🔥 #TempleSF #TempleTV,True,803.0,mattsamoto b_dubb240 moonb_training king_alex_benson19 marticebaylorthenewqueen therealbootyb_ saintclairmusic jetmike28 dj_naavi djque ,TempleSF TempleTV ,iamjacknovak April ,True
23,1749041777850909094,BhF2DrqHwGm,118,1,2018-04-03 02:20:49,Tuesday,We can’t wait to welcome @thomasgold to our Temple on Saturday  April 28! Tickets: www.templesf.com #TempleTen #TempleSF,False,,suppose2bwinnin donnie_wheeler king_alex_benson19 royohhboy dj_naavi rundeirun rico_cristian86 marticebaylorthenewqueen michellehahayb temple_sf ,TempleTen TempleSF ,thomasgold April ,True
24,1748870766102763046,BhFPLIjntYm,142,31,2018-04-02 20:41:03,Monday,CONTEST! Tag your crew for a chance to win a pack of 5 tickets for @blasterjaxx this Friday night! Must be 21+ and following @temple_sf to win! #TempleTen #TempleSF,False,,mlboakland07 euphoriawithgloria garamirez94 johnagi_ bunny_630 jaybling therapon1 fel1fel blasterjaxx 0108manuel ,TempleTen TempleSF ,blasterjaxx temple_sf ,True
25,1748294311731836848,BhDMGnlnLew,661,2,2018-04-02 01:35:44,Monday,Thank you for another epic weekend  Bay Area! Now recharge for @blasterjaxx and @fergiedj next weekend 🔥 #TempleTen #TempleSF,False,,sicnorm cristininharibeiro calebgjohnson nanjessi kari_onelove 3006beauty24 drink.up.beautiful robfarias10 frankgc7 ericasrich ,TempleTen TempleSF ,Bay blasterjaxx fergiedj ,True
26,1748144430409121759,BhCqBjunP_f,107,2,2018-04-01 20:37:57,Sunday,Last night we got our TWRK on 🙌 Thank you @wearetwrk! #TempleSF #TempleTen,False,,merkandkremont prettysopary mohsenzsalehi reeeeyon wearetwrk vascorafael9 abercrombieislit marccmiller marticebaylorthenewqueen king_alex_benson19 ,TempleSF TempleTen ,wearetwrk! ,True
27,1747593579856692225,BhAsxoLHIQB,136,0,2018-04-01 02:23:30,Sunday,Put your hands 🙌 if you’re ready to TWRK tonight! #TempleTen #TempleSF,False,,lariotsofficial cutty__72 og_juulz djamadeus gdwright_art freshprincebadnewz roncarrollbmc rundeirun nickwiththecanon andre.arquiza ,TempleTen TempleSF ,,False
28,1747329759074602448,Bg_wyh7HE3Q,216,5,2018-03-31 17:39:20,Saturday,Nothing but 🖤 THANK YOU @djtigerlily! #TempleSF #TempleTen,False,,alexander.luescher i__am__wonder__woman djscene leeee_15 ozzytres moonb_training robupland dj_ibarra lvl55sf derekdjflip ,TempleSF TempleTen ,djtigerlily! ,True
29,1746869510848997912,Bg-IJCXHWoY,237,2,2018-03-31 02:24:55,Saturday,✌️out  Friday’s here. @djtigerlily #TempleTen #TempleSF,False,,whyatt16 javieralmirez dandeezeee yo_big_ed fkn_bananas edna_medeiros_08 natalie_natural mavericks1985 dwong_94 _douglasribeiro_ ,TempleTen TempleSF ,Friday’s djtigerlily ,True
30,1746692634490896503,Bg9f7JanwB3,93,2,2018-03-30 20:36:17,Friday,Tonight we welcome Australia’s #1 Female DJ back to our Temple! Link in bio for last minute tickets! #TempleSF #TempleTen,True,704.0,djxbuttersx lariotsofficial patriciaisalatenightmermaid889 fergiedj late_night_shenanigans danceelectricjc don_schmidih djque rundeirun temple_sf ,1 TempleSF TempleTen ,,True
