ID,SHORTCODE,LIKES,NUM_COMMENTS,DATE,WEEKDAY,CAPTION,IS_VIDEO,VIDEO_VIEW_COUNT,USERS_LIKED,TAGS,MENTIONS,HAS_COMMENTS
1780127266640963211,Bi0SFFHHyaL,70,6,2018-05-15 23:44:00,Tuesday,Here’s a recap of the Chicago super duos throw down at PRYSM last week. @krewella 🎉🤯 . Sorry for your FOMO ahead of time.,True,725,joro45 lariotsofficial rjjsx91 addzenglish 312photochronicles justkarlin gabrielsolerp yourstrulynando yeisalazar janekorolenko ,,krewella ,true
1780052074857551004,Bi0A-5TlNSc,80,3,2018-05-15 21:12:44,Tuesday,@dadalife // PRYSM // May 25th 🍌🍾 Click the link in our bio &amp; secure your tickets! 🎫,False,N/A,djrocmke la_reina_xx dj_madashlo tamaralizlewis texynewmexy a.jel_ twizzite abraham_rickurquizo scatch mikeysmols ,,dadalife ,true
1779321485972056404,Bixa3bYlalU,44,1,2018-05-14 21:01:11,Monday,Announcing @quintino at PRYSM Nightclub for Detour Friday's on June 15th! It's going to get wild! 🍾🍾 Tickets on sale NOW - Click the link in our bio to get your tickets! 🎫,False,N/A,dinger3 vibes1796 fashen artistreplete mikefeltonfelton e.spin_ shaun.baluyot djagentforte thejosephcrawford gibsonsclub ,,quintino ,true
1779262968427329111,BixNj4rHjZX,42,0,2018-05-14 19:04:56,Monday,@northcoastfest line up dropping tomorrow 11AM. 🔥 🤯,False,N/A,mstanfa_ sloshy24 stallitsch thurobredphoto djalexdavid rohini_89 brian.auriazul23 rogelio_coronado94 nick_offical9 anarchyroll ,,northcoastfest ,false
1779245673122508830,BixJoNKnjAe,77,2,2018-05-14 18:33:42,Monday,Throwback to a week ago when @bingoplayers &amp; @frankwalkermusic threw it down here with a *special guest @kygomusic* 🎉❤️,True,863,mishelaela ashleysiech chirantan_pramanik joe_licavoli ms_yasia mus_32 sayitaintsimone lip716 shaun.baluyot axermusic ,,bingoplayers frankwalkermusic kygomusic* ,true
1777850726506397373,BisMdD5FX69,137,5,2018-05-12 20:19:03,Saturday,@krewella is hyped to join us tonight! Are you ready for the Spring DJ Set?! Tickets are SOLD OUT! See everyone TONIGHT! 🎫,False,N/A,randy20g thurobredphoto ben_a_music jamesgeiger taco_supreme96 addicted_o sevinthletter jennnnnny12 missaliciabales josephcruzz12 ,,krewella ,true
1777033442640646364,BipSoA-ldDc,78,2,2018-05-11 17:18:00,Friday,@loudluxury takes on PRYSM TONIGHT!!! 🎉🎶,True,964,dexman23 marcusfr0st dannyjvargas yeisalazar benelliottmusic laylo14 fit_martinez entubasen noelly0515 mooseerin ,,loudluxury ,true
1776522222884016852,BineYyeltLU,92,5,2018-05-11 00:19:33,Friday,We're hyped to announce Mustard is bringing the FIRE to Prysm on May 26th! Come get lit! 🍾🔥 Click  the link in our bio to secure your ticket now.,False,N/A,dj_madashlo djnathanscott j___horn djmrshaw johnpoda corey_zieba mikeysmols chef_jam_ langadang22 dj_ones ,,the ,true
1776437603723602214,BinLJavl2km,83,1,2018-05-10 21:31:26,Thursday,J'adore l'été! THURSDAYS at No.9 start tonight! ✨ DM for Table Reservations/Guest List 🎟 @no.9chicago,False,N/A,djskylermadison djdiox malashjr freakfineman janekorolenko giannaa_marie7 dannyjvargas ben_a_music marcelalaciak sammyyykins_ ,,no.9chicago ,true
1774887464445787817,Bihqr7Clb6p,57,3,2018-05-08 18:13:03,Tuesday,@breathecarolina that was a fun Friday.  Chicago loves you! 🥂 . 🎥 : @alexpetersonmedia,True,607,alexpetersonmedia mvirg16 miguelc219 jnoor25 kandithekreator abraham_rickurquizo ahromic justinnyce mmmiabella djrocmke ,,breathecarolina Chicago alexpetersonmedia ,true
1773596937419097196,BidFQSFlgRs,78,1,2018-05-06 23:56:02,Sunday,Summer is here &amp; our Monday’s are just getting bigger! Join us for our industry Monday tomorrow. 🎉👻,True,1260,ibeezy____ djrocmke megancoan23 anna_chicago ryan_ley charliemurphy112 jamesgeiger proflyerdesign fit_martinez idjlex ,,,true
1757650711422972599,BhkbgJ1lDK3,138,11,2018-04-14 23:25:14,Saturday,Who’s ready for F.A.M.E Saturday’s?!? Beats provided by @joemaz 💥,False,N/A,myfavoritedj mikefeltonfelton doctor.yisrael joemaz rogelio_coronado94 mikeysmols justkarlin moe1st queen_beefit missaliciabales ,,joemaz ,true
1756879145353496263,BhhsEY8FkbH,149,15,2018-04-13 21:53:56,Friday,@showtek see you tonight!! 🎶 🎉 🙌,True,1626,carrieleighfish twizzite joe_zd hishamgadelrab jocii_navarrete fintas23 dj_b_rob johnny_romer.jromemusic mikeysmols rogelio_coronado94 ,,showtek ,true
1755322690745727544,BhcKK_oFPo4,98,8,2018-04-11 18:20:48,Wednesday,JUST ANNOUNCED: @loudluxury Friday May 11 🎉,True,1131,1995_tiffany vladimirp.13 courtneyyjune thurobredphoto rob.woo theeroberts imagrocerybag adriansimonto miguelc219 loudluxury ,,loudluxury ,true
1748911263155961687,BhFYYcYFz9X,199,9,2018-04-02 22:01:30,Monday,What an insane weekend‼️In case you missed out - join us tonight for industry Mondays with @djzebo  @marcadams1 &amp; @stevesmooth! 💥,False,N/A,humblebyday haileykurtz92 amber_dwyer ruturajisred alfie.w100 aubriekorn landantwin lina_libra lincolnhaukdj mrcrohns ,,djzebo @marcadams1 stevesmooth! ,true
1748814526105980495,BhFCYu-lw5P,114,1,2018-04-02 18:49:18,Monday,JUST ANNOUNCED Friday April 27th !!!! We are so excited to have the girls back !!! @nervomusic tickets on sale this wed 4/4/18,False,N/A,iamjosie___ vinnyvibe marcelalaciak emmydllz jmrtnzz chelsey.crippen bigweekdesign andres_ct24 chirantan_pramanik elliffanna ,,nervomusic ,true
1747355752467830414,Bg_2syKFJaO,271,7,2018-03-31 18:30:59,Saturday,F.A.M.E SATURDAYS straight from Las Vegas @djscene ! What do we have in store for your tonight Chicago? 😉come experience it for yourself 🤘🏼#givingthemsomethingtotalkabout,False,N/A,megancoan23 dj.karma.mx moneysmartempire mike_sodope jennaaanap galvezpatrick emmy.b.sweaty carademocos93 david_c_at_themid jeanettey_m ,,djscene ,true
1745194094605702240,Bg4LMhZFRRg,331,7,2018-03-28 18:56:09,Wednesday,Happy hump day from @gemsofprysm 💎,False,N/A,nicbinkie martinalsmith_ captain_oats_ julia_valdez_reyes carrieleighfish dress_reserve naderphilip moe.haidar billytheballgame courtneyyjune ,,gemsofprysm ,true
1742248016080174700,BgttVb9Fn5s,165,8,2018-03-24 17:24:02,Saturday,Join us tonight as @djpaulyd takes over PRYSM!! 👻💃 #Chicago #GTL #PRYSM #prysmnightclub,True,2116,cynthiiamurillo r23mix kathyjanebroccoli slick_s4 alex.battaglia97 mirrr_andaa jonathan199442 the_lewis_james justinlulaj zhantrachicagoent ,Chicago GTL PRYSM prysmnightclub ,djpaulyd ,true
1739373545875376407,BgjfwY9nQkX,206,10,2018-03-20 18:11:46,Tuesday,#tbt to this past Friday with @bassjackers! Meet &amp; Greet was lit!🍕🔥,False,N/A,mishafedornyak kathryngessert carlos_sanchez383 jusliz928 tsoaps tonymartinezofficial mollybellx eva_510 myfavoritedj scandeezy31 ,tbt ,bassjackers! ,true
1737382264022247286,Bgca_bOHCd2,121,2,2018-03-18 00:15:27,Sunday,Last night with @bassjackers was insane!🤘🏼Round two tonight with @djshift for F.A.M.E Saturday’s • St. Patrick’s Day edition! 🍀,False,N/A,artistreplete michieme78 djnathanscott emiliano_kings_ k.maxon sautermedia kjosephfotos meech99 mikefeltonfelton maggienashland ,,bassjackers djshift ,true
1735003120533796641,BgT-CVLnHch,67,3,2018-03-14 17:28:31,Wednesday,Just Announced May 25: @dadalife,False,N/A,thurobredphoto ayy.cee angelorude trizzzyxxgang djdearo brandnives sloshy24 justinnyce veranmiky sarahm1222 ,,dadalife ,true
1733691034977489966,BgPTs-SHNQu,215,5,2018-03-12 22:01:38,Monday,Never a dull moment! Come see what these gems have in store for tonight! #industrymondays  @gemsofprysm ✨,False,N/A,natirodrigz djpaulyd djbdb x_k0ukla megancoan23 justleeko_24 stephsan92 misshennyv miss.kriztina m_c_k_e_e_l_a_n ,industrymondays ,@gemsofprysm ,true
1733609243801341480,BgPBGwUHM4o,42,1,2018-03-12 19:19:08,Monday,JUST ANNOUNCED !!@kapslap joins us Friday April 6th Tickets Now on Sale !!!,False,N/A,justinnyce bouedi djnathanscott langadang22 missaliciabales gertiebirdiee givenchy.blanco_ who_is_ashley angelorude ashleysiech ,,,true
1732147617818604156,BgJ0xTCnfJ8,394,2,2018-03-10 18:55:08,Saturday,Huge thanks to all who came out for such an epic night! 🔥  @crespothedj in the house tonight for F.A.M.E. Saturday’s!,False,N/A,jholla1 jazzyboo923 jilly___bee kirika96 chillinlikeafridge yonose69 wordlife326 mkim31 annelieserddaley christybruski ,,@crespothedj ,true
